Date,Open,High,Low,Close,Adj Close,Volume
1998-11-04,228.365387,230.769226,226.201920,227.564102,120.559288,2009865
1998-11-05,226.442307,232.852570,225.641022,232.852570,123.360970,1879176
1998-11-06,232.211533,233.814102,230.929489,231.730774,122.766624,1622946
1998-11-09,231.891022,231.891022,226.282043,227.564102,120.559288,1574508
1998-11-10,227.564102,232.051285,227.243591,228.365387,120.983818,1567566
1998-11-11,228.846161,230.929489,222.756409,223.557693,118.436676,1683708
1998-11-12,223.397430,225.801285,220.833328,222.115387,117.672607,1379937
1998-11-13,224.038467,227.884613,223.557693,226.121796,119.795143,1294293
1998-11-16,227.724365,232.211533,227.724365,231.891022,122.851578,1586325
1998-11-17,230.769226,235.897430,229.647430,230.769226,122.257294,2013180
1998-11-18,230.448715,235.897430,228.846161,235.256409,124.634460,1701570
1998-11-19,235.737183,238.141022,234.134613,237.339737,125.738220,1805622
1998-11-20,237.500000,237.820511,235.256409,237.660263,125.908020,1988025
1998-11-23,237.660263,242.628204,237.660263,242.628204,128.540009,1827072
1998-11-24,240.384613,242.467957,239.903839,241.666672,128.030548,1478880
1998-11-25,240.544876,242.147430,237.820511,238.942307,126.587265,1199445
1998-11-27,238.301285,238.621796,236.538467,236.698715,125.398651,669162
1998-11-30,234.775635,236.217957,231.730774,231.730774,122.766624,1599546
1998-12-01,229.647430,234.775635,228.525635,233.653839,123.785431,1859871
1998-12-02,231.089737,233.814102,229.647430,233.173080,123.530746,1584141
1998-12-03,229.487183,232.051285,225.641022,225.801285,119.625336,1712763
1998-12-04,228.365387,231.730774,228.205124,231.089737,122.427094,1695096
1998-12-07,231.570511,234.775635,231.089737,232.852570,123.360970,1322997
1998-12-08,230.448715,232.852570,228.365387,231.891022,122.851578,1903239
1998-12-09,231.410263,233.333328,229.166672,230.769226,122.257294,1578681
1998-12-10,231.089737,231.089737,226.442307,226.762817,120.134773,1532544
1998-12-11,226.602570,228.846161,222.275635,228.365387,120.983818,2064933
1998-12-14,226.282043,227.564102,220.993591,222.596161,117.927330,1875432
1998-12-15,225.801285,239.743591,225.801285,238.782043,126.502296,3391635
1998-12-16,238.942307,238.942307,234.775635,235.897430,124.974106,2092896
1998-12-17,235.096161,241.826920,235.096161,241.826920,128.115417,2011152
1998-12-18,241.666672,248.717957,241.346161,248.397430,131.596283,3420573
1998-12-21,248.397430,255.128204,248.397430,252.243591,133.633987,2034825
1998-12-22,251.602570,254.487183,250.480774,254.006409,134.567902,1263795
1998-12-23,254.006409,260.737183,254.006409,259.935883,137.709213,1553799
1998-12-24,259.935883,261.538452,258.653839,258.814117,137.114899,537342
1998-12-28,260.256409,262.179474,258.493591,260.737183,138.133774,907062
1998-12-29,261.057678,266.506409,260.096161,264.743591,140.760361,1050855
1998-12-30,265.384613,266.506409,261.217957,262.339752,139.482193,1052142
1998-12-31,261.698730,263.301270,257.852570,261.538452,139.056168,1564134
1999-01-04,259.935883,265.384613,255.128204,257.852570,137.096390,2221674
1999-01-05,257.852570,263.942322,256.730774,263.301270,139.993454,1641003
1999-01-06,264.423065,268.910248,263.301270,268.429474,142.719955,2010216
1999-01-07,264.423065,266.506409,261.378204,263.942322,140.334274,1596699
1999-01-08,263.782043,265.544861,257.371796,262.500000,139.567337,1996839
1999-01-11,258.974365,262.500000,253.365387,255.608978,135.903549,2329041
1999-01-12,255.128204,257.051270,249.038467,250.641022,133.262100,2095041
1999-01-13,243.589737,252.564102,241.185898,247.596161,131.643265,2745795
1999-01-14,248.717957,251.923080,246.955124,248.878204,132.324936,1973751
1999-01-15,253.525635,258.814117,252.243591,258.333344,137.351990,2336217
1999-01-19,258.974365,260.897430,255.288467,260.096161,138.289307,1942317
1999-01-20,261.057678,262.019226,254.807693,257.371796,136.840775,2348034
1999-01-21,257.371796,259.615387,253.846161,254.647430,135.392319,1903980
1999-01-22,253.365387,255.929489,249.679489,250.961533,133.432541,1888770
1999-01-25,251.282043,259.935883,251.282043,257.692322,137.011230,1798251
1999-01-26,257.692322,261.858978,256.250000,261.538452,139.056168,1886313
1999-01-27,263.782043,264.102570,260.256409,260.256409,138.374496,1737762
1999-01-28,260.897430,267.147430,260.897430,265.224365,141.015915,1720641
1999-01-29,265.384613,269.230774,262.179474,268.910248,142.975647,2168127
1999-02-01,269.070526,269.070526,261.858978,262.019226,139.311676,1797861
1999-02-02,261.538452,262.339752,255.608978,261.538452,139.056168,1834794
1999-02-03,260.576935,268.429474,259.935883,263.782043,140.249008,1839396
1999-02-04,263.942322,265.384613,255.769226,256.730774,136.500000,1841502
1999-02-05,255.608978,256.730774,247.435898,251.282043,133.603012,2640690
1999-02-08,251.762817,253.525635,248.076920,250.160263,133.006531,1753128
1999-02-09,248.717957,250.961533,245.673080,246.153839,130.876328,1648647
1999-02-10,245.512817,252.884613,245.512817,251.121796,133.517761,1684644
1999-02-11,251.121796,256.730774,249.519226,256.410248,136.329575,1521117
1999-02-12,255.929489,255.929489,246.955124,250.320511,133.091736,1886118
1999-02-16,252.724365,256.250000,249.519226,253.846161,134.966339,1669590
1999-02-17,251.923080,259.935883,251.282043,254.647430,135.392319,1827228
1999-02-18,256.410248,259.935883,252.403839,258.012817,137.181610,1656525
1999-02-19,257.532043,260.096161,256.089752,257.371796,136.840775,1700556
1999-02-22,257.371796,266.666656,256.891022,266.666656,141.782730,2293512
1999-02-23,265.384613,267.948730,261.858978,264.102570,140.419418,1882413
1999-02-24,264.102570,267.788452,258.173065,258.974365,137.692841,1793376
1999-02-25,258.012817,260.576935,251.442307,257.371796,136.840775,2391519
1999-02-26,258.974365,260.096161,253.365387,257.211548,136.755585,2029560
1999-03-01,256.730774,260.416656,252.564102,258.814117,137.607620,1705314
1999-03-02,260.096161,260.897430,252.724365,254.647430,135.392319,1626963
1999-03-03,253.846161,256.730774,250.160263,253.205124,134.625458,1974336
1999-03-04,253.685898,258.012817,253.205124,257.692322,137.518280,1755663
1999-03-05,261.538452,266.346161,261.217957,265.865387,141.879837,2197455
1999-03-08,266.506409,270.192322,265.705139,268.750000,143.419220,2709681
1999-03-09,267.467957,274.839752,266.987183,271.794861,145.044113,2505399
1999-03-10,272.275635,272.916656,268.910248,271.153839,144.702042,3009825
1999-03-11,273.237183,276.282043,271.474365,274.519226,146.497955,2107404
1999-03-12,275.961548,278.685883,274.519226,275.320526,146.925674,2434224
1999-03-15,276.923065,282.692322,276.923065,282.371796,150.688568,2398968
1999-03-16,282.371796,282.852570,279.967957,282.051270,150.517456,1812759
1999-03-17,282.051270,282.051270,276.442322,278.044861,148.379486,1834365
1999-03-18,276.923065,282.852570,276.602570,282.051270,150.517456,1734564
1999-03-19,285.737183,289.583344,285.256409,287.179474,153.254181,3631251
1999-03-22,285.256409,286.698730,283.012817,283.012817,151.030609,1461642
1999-03-23,283.493591,283.493591,271.955139,273.237183,145.813812,2069067
1999-03-24,273.237183,274.839752,271.153839,273.717957,146.070404,1610310
1999-03-25,276.121796,280.448730,275.801270,278.205139,148.465073,1723215
1999-03-26,278.685883,279.166656,275.000000,276.442322,147.524231,1190319
1999-03-29,276.923065,288.141022,276.923065,287.179474,153.254181,1988649
1999-03-30,286.538452,291.826935,283.653839,290.544861,155.050110,1984164
1999-03-31,292.307678,292.788452,283.012817,283.653839,151.372772,2116491
1999-04-01,284.615387,288.301270,283.493591,286.217957,152.741074,1563822
1999-04-05,288.461548,294.391022,288.301270,293.910248,156.846054,1531842
1999-04-06,291.987183,292.948730,287.820526,290.544861,155.050110,1813812
1999-04-07,292.628204,293.589752,286.217957,293.589752,156.674988,1730079
1999-04-08,291.346161,293.589752,288.301270,291.987183,155.819809,1901679
1999-04-09,291.987183,293.429474,286.698730,287.660248,153.510651,1707849
1999-04-12,283.653839,298.717957,283.653839,298.717957,159.411728,2260089
1999-04-13,292.307678,301.121796,292.307678,299.839752,160.010345,2530437
1999-04-14,299.679474,300.160248,292.307678,292.467957,156.076431,1930149
1999-04-15,291.025635,291.826935,282.532043,288.461548,153.938354,2566629
1999-04-16,286.538452,287.660248,281.891022,285.256409,152.227921,1990716
1999-04-19,285.256409,287.500000,257.692322,268.589752,143.333710,3933852
1999-04-20,267.948730,280.929474,266.346161,280.288452,149.576736,2952183
1999-04-21,279.967957,291.185883,278.205139,291.185883,155.392227,2331537
1999-04-22,294.551270,294.551270,286.057678,290.384613,154.964584,1936623
1999-04-23,288.141022,293.269226,287.820526,289.423065,154.451416,1426503
1999-04-26,290.064117,291.025635,285.256409,291.025635,155.306595,1473927
1999-04-27,292.467957,294.711548,285.416656,288.461548,153.938354,1806129
1999-04-28,284.935883,289.423065,283.653839,285.897430,152.569977,1584726
1999-04-29,284.615387,285.737183,272.115387,275.961548,147.267700,2132403
1999-04-30,280.769226,282.692322,265.865387,270.192322,144.188950,3775278
1999-05-03,270.352570,272.115387,264.743591,270.833344,144.531036,2154087
1999-05-04,269.230774,270.673065,265.064117,269.070526,143.590271,2614482
1999-05-05,269.070526,281.089752,269.070526,279.487183,149.149124,2426970
1999-05-06,281.891022,284.294861,272.115387,277.564117,148.122864,2688855
1999-05-07,277.884613,283.333344,277.884613,281.891022,150.431946,2261649
1999-05-10,281.250000,284.294861,277.083344,278.846161,148.807114,1504581
1999-05-11,281.730774,286.538452,278.846161,284.455139,151.800308,1875783
1999-05-12,283.814117,283.814117,277.564117,282.532043,150.774048,1991652
1999-05-13,284.455139,285.416656,279.487183,280.288452,149.576736,1216020
1999-05-14,275.641022,276.602570,268.910248,271.634613,144.958572,2540421
1999-05-17,270.352570,273.557678,268.108978,272.435883,145.386169,1550211
1999-05-18,272.275635,272.756409,262.980774,267.307678,142.649551,2104362
1999-05-19,270.192322,277.564117,269.871796,276.923065,147.780777,1736592
1999-05-20,277.564117,280.288452,272.275635,272.916656,145.642746,1618539
1999-05-21,273.397430,275.000000,266.666656,266.987183,142.478455,2317965
1999-05-24,269.551270,270.352570,262.980774,265.384613,141.623352,1964235
1999-05-25,266.826935,269.230774,261.698730,262.500000,140.083862,2060604
1999-05-26,265.384613,265.544861,260.256409,264.423065,141.110123,2505282
1999-05-27,264.102570,264.102570,257.051270,258.173065,137.774780,1984944
1999-05-28,257.692322,267.147430,257.371796,260.737183,139.143158,1994304
1999-06-01,261.858978,265.544861,258.333344,262.980774,140.340439,1805739
1999-06-02,263.301270,263.942322,257.051270,261.698730,139.656281,1989117
1999-06-03,264.262817,265.384613,261.698730,263.782043,140.768082,1581996
1999-06-04,264.743591,269.230774,263.461548,268.910248,143.504745,1517412
1999-06-07,266.666656,269.871796,265.224365,267.788452,142.906067,1167933
1999-06-08,266.185883,266.506409,260.897430,262.500000,140.083862,1406535
1999-06-09,262.339752,263.942322,261.538452,263.301270,140.511505,1237431
1999-06-10,261.538452,261.698730,255.929489,258.974365,138.202408,1991067
1999-06-11,258.974365,263.141022,256.891022,259.855774,138.672775,2064192
1999-06-14,259.134613,266.666656,258.974365,266.025635,141.965378,1832298
1999-06-15,264.583344,270.673065,264.102570,267.147430,142.563995,1705119
1999-06-16,269.391022,276.282043,269.391022,273.878204,146.155960,2203617
1999-06-17,272.435883,278.685883,272.275635,278.044861,148.379486,1421121
1999-06-18,277.083344,278.044861,275.000000,275.801270,147.182114,2119650
1999-06-21,276.121796,276.121796,269.230774,270.673065,144.445526,1563393
1999-06-22,270.512817,274.038452,269.230774,271.474365,144.873108,1128309
1999-06-23,270.192322,272.435883,266.185883,271.314117,144.787598,1438593
1999-06-24,267.788452,275.000000,264.583344,273.717957,146.070404,2399007
1999-06-25,275.160248,275.480774,266.185883,267.788452,142.906067,1499823
1999-06-28,269.711548,273.397430,269.711548,272.275635,145.300644,1505127
1999-06-29,273.878204,281.250000,272.115387,281.250000,150.089859,1839357
1999-06-30,279.487183,289.743591,275.000000,289.743591,154.622482,2842437
1999-07-01,287.339752,287.980774,284.134613,285.897430,152.569977,1779219
1999-07-02,286.538452,289.583344,285.096161,288.942322,154.194977,1254318
1999-07-06,286.858978,294.871796,286.858978,292.147430,156.410706,1799343
1999-07-07,293.429474,304.487183,292.628204,302.403839,161.901825,3099759
1999-07-08,299.358978,302.724365,295.833344,300.000000,160.614853,3008421
1999-07-09,300.000000,302.243591,297.275635,300.320526,160.786469,2252796
1999-07-12,300.641022,300.801270,294.070526,295.833344,158.384109,2105259
1999-07-13,292.948730,296.955139,292.788452,296.314117,158.641449,1230879
1999-07-14,296.955139,298.397430,293.910248,296.955139,158.984680,1356186
1999-07-15,298.717957,301.442322,298.076935,301.442322,161.386948,1735968
1999-07-16,301.121796,305.128204,300.480774,304.807678,163.188751,1803711
1999-07-19,305.128204,307.692322,302.564117,307.692322,164.733200,2002533
1999-07-20,306.250000,306.570526,300.801270,301.442322,161.386948,1598922
1999-07-21,300.160248,302.243591,297.756409,299.839752,160.529037,1286298
1999-07-22,299.038452,302.083344,293.429474,294.871796,157.869217,1743261
1999-07-23,294.871796,297.596161,292.147430,295.352570,158.126724,1223586
1999-07-26,293.750000,296.955139,291.826935,292.307678,156.496475,1308606
1999-07-27,294.871796,299.679474,291.826935,298.076935,159.585251,1401972
1999-07-28,297.435883,297.435883,291.666656,292.307678,156.496475,1238289
1999-07-29,289.743591,289.743591,282.211548,287.179474,153.750931,1764438
1999-07-30,286.698730,287.980774,278.685883,279.487183,149.632614,1653951
1999-08-02,277.083344,281.891022,275.961548,276.602570,148.088242,1615926
1999-08-03,277.564117,279.326935,273.397430,276.602570,148.088242,1623492
1999-08-04,275.961548,281.891022,273.397430,273.717957,146.543915,1408368
1999-08-05,274.358978,281.250000,269.230774,280.929474,150.404800,1941030
1999-08-06,277.243591,279.326935,272.115387,274.358978,146.887085,1779687
1999-08-09,272.916656,274.038452,268.910248,269.391022,144.227310,1499160
1999-08-10,268.269226,271.794861,262.980774,268.910248,143.969955,1991106
1999-08-11,270.032043,274.358978,269.391022,271.955139,145.600082,1666509
1999-08-12,272.916656,273.397430,269.391022,269.391022,144.227310,1314456
1999-08-13,272.115387,278.044861,271.794861,276.282043,147.916718,1408953
1999-08-16,277.884613,281.570526,277.403839,281.570526,150.748032,1135134
1999-08-17,284.294861,286.378204,281.891022,285.737183,152.978729,1452126
1999-08-18,286.858978,288.621796,284.455139,286.378204,153.321945,1661868
1999-08-19,283.974365,284.935883,281.250000,284.615387,152.378189,1565031
1999-08-20,285.256409,289.583344,283.974365,289.262817,154.866348,1365156
1999-08-23,289.743591,298.878204,289.743591,298.878204,160.014221,1795911
1999-08-24,296.474365,302.243591,296.314117,299.038452,160.100113,1867983
1999-08-25,300.160248,306.891022,299.679474,305.929474,163.789322,1846494
1999-08-26,304.166656,306.410248,303.685883,304.967957,163.274628,1944930
1999-08-27,304.807678,304.967957,298.397430,298.878204,160.014221,1576770
1999-08-30,297.596161,298.717957,292.307678,292.948730,156.839661,1388556
1999-08-31,293.589752,295.512817,287.179474,287.980774,154.180008,1753206
1999-09-01,289.102570,291.666656,287.019226,291.506409,156.067520,1444287
1999-09-02,288.782043,290.865387,285.576935,289.583344,155.037979,1493232
1999-09-03,296.153839,299.679474,290.705139,298.477570,159.799805,1665807
1999-09-07,301.442322,307.211548,301.442322,307.211548,164.475784,2232165
1999-09-08,305.128204,310.256409,304.487183,309.935883,165.934265,2535936
1999-09-09,309.935883,310.096161,302.564117,307.051270,164.389923,1597401
1999-09-10,307.692322,309.935883,304.326935,305.608978,163.617737,1569009
1999-09-13,303.846161,304.647430,301.602570,304.006409,162.759781,1086384
1999-09-14,302.403839,302.403839,296.955139,299.358978,160.271667,1293903
1999-09-15,302.403839,304.326935,297.275635,297.435883,159.242050,1441596
1999-09-16,298.717957,302.083344,295.192322,300.641022,160.958023,1463826
1999-09-17,303.846161,307.692322,302.884613,307.692322,164.733200,2323191
1999-09-20,310.576935,314.102570,308.493591,312.820526,167.478729,2034162
1999-09-21,310.416656,310.576935,302.724365,305.769226,163.703598,1935609
1999-09-22,305.769226,307.371796,300.961548,305.128204,163.360382,1784172
1999-09-23,306.410248,307.532043,298.878204,299.358978,160.271667,1911780
1999-09-24,296.794861,304.487183,296.474365,302.564117,161.987610,2170194
1999-09-27,305.128204,310.416656,304.326935,307.692322,164.733200,1912326
1999-09-28,306.410248,307.051270,295.512817,303.525635,162.996994,2080728
1999-09-29,301.762817,304.967957,298.397430,298.557678,160.329163,1967238
1999-09-30,300.320526,307.532043,295.833344,304.006409,163.255081,2654223
1999-10-01,302.243591,302.884613,298.397430,300.961548,161.619995,2096055
1999-10-04,303.044861,307.852570,303.044861,307.852570,165.320541,1895517
1999-10-05,306.891022,314.743591,305.929474,310.096161,166.525452,2699892
1999-10-06,310.576935,317.948730,310.576935,317.147430,170.312042,2493231
1999-10-07,316.346161,318.429474,311.698730,312.500000,167.816284,2003586
1999-10-08,315.064117,320.993591,311.858978,319.871796,171.775040,2872350
1999-10-11,317.147430,319.070526,315.705139,315.705139,169.537506,1274676
1999-10-12,314.423065,314.903839,309.935883,311.217957,167.127838,2175927
1999-10-13,309.775635,311.538452,305.448730,306.570526,164.632080,1905657
1999-10-14,306.089752,308.333344,300.320526,308.012817,165.406601,2658903
1999-10-15,302.564117,302.564117,296.153839,296.794861,159.382431,3355911
1999-10-18,296.153839,301.602570,293.910248,301.602570,161.964279,2496117
1999-10-19,306.410248,308.653839,302.403839,302.724365,162.566681,2211846
1999-10-20,304.487183,312.660248,304.006409,311.858978,167.471985,1845558
1999-10-21,309.455139,316.987183,305.128204,316.025635,169.709686,2005380
1999-10-22,316.666656,323.557678,316.506409,322.115387,172.979858,2225106
1999-10-25,319.551270,322.916656,316.987183,321.153839,172.463531,1780467
1999-10-26,322.916656,326.282043,320.352570,322.115387,172.979858,2428296
1999-10-27,322.115387,329.326935,321.314117,329.326935,176.852570,1683084
1999-10-28,333.012817,343.108978,332.051270,341.025635,183.134964,3515655
1999-10-29,344.871796,349.519226,342.467957,347.435883,186.577301,2642406
1999-11-01,342.628204,344.551270,331.410248,331.730774,178.143524,2650245
1999-11-02,332.532043,341.346161,328.685883,330.769226,177.627151,2472834
1999-11-03,340.705139,340.865387,333.333344,336.858978,180.897354,1789710
1999-11-04,339.743591,342.467957,334.615387,338.141022,181.585770,1697904
1999-11-05,341.506409,345.673065,341.506409,342.948730,184.167740,1828671
1999-11-08,343.108978,345.352570,340.544861,343.589752,184.511948,1371201
1999-11-09,345.032043,345.032043,339.743591,341.987183,183.651291,1302717
1999-11-10,340.064117,344.391022,337.980774,343.589752,184.511948,1440504
1999-11-11,343.589752,345.032043,341.666656,343.589752,184.511948,850629
1999-11-12,347.275635,348.237183,341.666656,347.115387,186.405197,1440855
1999-11-15,346.794861,349.679474,344.070526,347.435883,186.577301,1712061
1999-11-16,348.397430,358.173065,346.153839,358.012817,192.257263,2140398
1999-11-17,355.608978,362.339752,354.006409,362.019226,194.408707,2239692
1999-11-18,358.974365,361.378204,353.044861,357.371796,191.913071,2109861
1999-11-19,357.692322,359.615387,352.243591,353.044861,189.589355,1869543
1999-11-22,353.365387,359.935883,348.076935,359.455139,193.031784,1965249
1999-11-23,358.012817,358.012817,351.442322,352.884613,189.503372,1604850
1999-11-24,352.884613,354.807678,350.000000,350.961548,188.470657,1260792
1999-11-26,350.320526,352.884613,347.756409,347.756409,186.749496,694083
1999-11-29,346.153839,346.153839,339.903839,341.346161,183.307114,1728870
1999-11-30,337.820526,341.025635,333.012817,333.653839,179.176239,2001090
1999-12-01,333.974365,345.993591,333.493591,344.871796,185.200439,2139774
1999-12-02,349.038452,349.038452,341.826935,345.352570,185.458405,1447446
1999-12-03,347.916656,356.089752,347.596161,349.358978,187.610092,2191293
1999-12-06,349.519226,355.288452,348.717957,351.883026,188.965454,1307514
1999-12-07,355.128204,358.974365,350.000000,358.974365,192.773651,2207712
1999-12-08,355.128204,366.666656,355.128204,362.219543,194.516296,2542020
1999-12-09,369.871796,371.634613,361.858978,368.108978,197.679047,2512887
1999-12-10,368.108978,379.166656,367.948730,378.044861,203.014618,2233998
1999-12-13,377.243591,382.692322,373.557678,381.570526,204.908020,2381145
1999-12-14,382.051270,385.897430,379.166656,384.294861,206.371017,3016143
1999-12-15,384.294861,385.576935,369.391022,370.032043,198.711731,2555046
1999-12-16,374.679474,378.525635,368.589752,378.525635,203.272903,2306733
1999-12-17,378.846161,396.794861,378.525635,389.423065,209.124985,8262072
1999-12-20,392.948730,395.512817,389.262817,392.988770,211.039780,3008382
1999-12-21,394.070526,405.769226,392.948730,404.647430,217.300522,2500134
1999-12-22,406.089752,408.012817,397.756409,404.807678,217.975739,2412306
1999-12-23,407.371796,408.333344,400.000000,403.846161,217.458054,1567254
1999-12-27,404.487183,408.974365,399.839752,408.974365,220.219391,1598961
1999-12-28,406.250000,406.410248,400.160248,403.205139,217.112823,1512654
1999-12-29,405.128204,405.128204,400.641022,401.442322,216.163635,1159704
1999-12-30,403.205139,403.205139,395.993591,397.435883,214.006302,1088334
1999-12-31,396.794861,399.038452,394.391022,396.794861,213.661163,764907
2000-01-03,392.307678,394.070526,382.532043,384.615387,207.102859,2869074
2000-01-04,377.564117,379.487183,369.230774,369.230774,198.818771,2875782
2000-01-05,368.589752,376.923065,365.544861,368.589752,198.473557,3548064
2000-01-06,366.987183,376.762817,365.705139,373.517639,201.127045,2583516
2000-01-07,379.487183,389.423065,376.923065,387.980774,208.915054,2618382
2000-01-10,391.506409,395.032043,387.500000,387.820526,208.828827,1979445
2000-01-11,387.179474,391.506409,386.217957,388.461548,209.173874,1965990
2000-01-12,387.339752,392.948730,386.057678,389.743591,209.864197,2384499
2000-01-13,392.628204,397.275635,392.307678,394.230774,212.280502,1943955
2000-01-14,393.269226,396.474365,383.493591,387.179474,208.483505,2402439
2000-01-18,383.653839,383.653839,376.282043,379.487183,204.341492,2378571
2000-01-19,375.641022,387.019226,375.000000,381.330139,205.333862,1930461
2000-01-20,382.211548,383.974365,365.705139,374.198730,201.493820,3998670
2000-01-21,379.326935,380.128204,369.070526,369.551270,198.991394,3120702
2000-01-24,372.596161,374.198730,349.839752,354.166656,190.707184,3525093
2000-01-25,354.006409,359.935883,351.282043,355.128204,191.224991,3300375
2000-01-26,360.256409,364.583344,356.089752,362.660248,195.280701,2061384
2000-01-27,362.980774,363.461548,351.442322,363.461548,195.712189,2501655
2000-01-28,359.775635,360.256409,342.628204,343.589752,185.011993,3880071
2000-01-31,343.589752,348.557678,341.185883,343.589752,185.011993,2831751
2000-02-01,344.230774,351.282043,343.589752,348.717957,187.773239,3554070
2000-02-02,351.602570,352.884613,343.750000,343.750000,185.098206,2836626
2000-02-03,348.557678,358.493591,346.794861,357.051270,192.260437,2630160
2000-02-04,361.538452,366.987183,360.256409,362.980774,195.453323,2361723
2000-02-07,363.301270,363.461548,348.397430,350.000000,188.463562,2377050
2000-02-08,350.160248,354.967957,350.000000,351.442322,189.240234,2430363
2000-02-09,351.282043,353.044861,343.750000,343.750000,185.098206,2083107
2000-02-10,345.032043,351.121796,341.346161,347.275635,186.996643,2491788
2000-02-11,346.314117,352.083344,342.467957,342.948730,184.666824,2671812
2000-02-14,342.948730,348.557678,342.467957,344.551270,185.529648,1890447
2000-02-15,343.589752,356.410248,343.429474,352.564117,189.844284,2447055
2000-02-16,350.320526,351.121796,344.551270,347.836548,187.298599,1889004
2000-02-17,345.833344,347.756409,333.333344,335.897430,180.869873,3759483
2000-02-18,335.897430,338.301270,320.352570,320.833344,172.758347,4592562
2000-02-22,323.717957,333.333344,320.673065,332.371796,178.971390,3540030
2000-02-23,333.333344,340.865387,329.166656,334.615387,180.179596,2854293
2000-02-24,334.134613,340.865387,323.237183,335.897430,180.869873,3590418
2000-02-25,332.051270,335.737183,322.275635,323.397430,174.139023,3467022
2000-02-28,323.076935,339.102570,323.076935,331.891022,178.712463,3515577
2000-02-29,334.935883,343.589752,333.653839,339.423065,182.768234,2934750
2000-03-01,342.307678,343.269226,335.256409,336.858978,181.387604,3469557
2000-03-02,336.858978,349.038452,335.576935,346.794861,186.737762,2585037
2000-03-03,351.923065,360.256409,351.442322,357.371796,192.433151,3089307
2000-03-06,357.692322,357.692322,345.192322,352.403839,190.340530,2404818
2000-03-07,352.243591,352.243591,332.371796,333.173065,179.953583,3851835
2000-03-08,333.974365,339.583344,330.929474,334.134613,180.472900,3108963
2000-03-09,334.134613,338.461548,326.121796,330.769226,178.655228,2457663
2000-03-10,335.576935,343.750000,333.333344,337.660248,182.377167,2690961
2000-03-13,330.769226,334.615387,327.243591,331.891022,179.261078,2503917
2000-03-14,332.371796,332.692322,325.160248,325.641022,175.885284,2479152
2000-03-15,325.320526,345.352570,323.717957,342.467957,184.973892,3368430
2000-03-16,342.788452,357.532043,342.307678,356.410248,192.504410,3900624
2000-03-17,354.166656,362.660248,351.762817,358.653839,193.716202,4142190
2000-03-20,358.653839,363.461548,352.884613,361.378204,195.187653,2027532
2000-03-21,355.769226,388.301270,354.006409,385.897430,208.431015,4828746
2000-03-22,385.897430,389.583344,381.089752,386.858978,208.950394,2822508
2000-03-23,388.461548,410.256409,387.019226,410.256409,221.587875,4071756
2000-03-24,404.166656,409.615387,399.839752,407.852570,220.289413,2999997
2000-03-27,404.487183,407.051270,400.641022,404.967957,218.731430,2132988
2000-03-28,401.923065,406.730774,400.000000,400.000000,216.048141,2835573
2000-03-29,403.525635,422.756409,403.525635,417.948730,225.742645,5087043
2000-03-30,415.384613,416.666656,404.006409,407.051270,219.856598,3245697
2000-03-31,408.333344,409.935883,396.794861,399.038452,215.528702,3046056
2000-04-03,398.076935,412.820526,397.435883,412.820526,222.972717,2493699
2000-04-04,406.570526,407.371796,377.243591,394.871796,213.278214,4293900
2000-04-05,390.064117,397.435883,386.378204,393.108978,212.326126,2784444
2000-04-06,395.352570,404.326935,395.032043,402.243591,217.260010,1792869
2000-04-07,404.166656,409.775635,400.480774,407.211548,219.943253,1732458
2000-04-10,408.653839,412.820526,404.807678,408.814117,220.808746,1850472
2000-04-11,405.929474,420.192322,404.166656,414.423065,223.838287,2730312
2000-04-12,416.987183,418.589752,400.000000,401.923065,217.086807,2527590
2000-04-13,403.525635,403.685883,384.615387,385.897430,208.431015,3314610
2000-04-14,379.487183,384.935883,366.826935,373.717957,201.852646,4113915
2000-04-17,370.192322,392.948730,368.910248,389.743591,210.508377,4153695
2000-04-18,391.826935,404.967957,389.583344,401.282043,216.740494,3306927
2000-04-19,400.160248,402.083344,395.192322,398.717957,215.355621,1839552
2000-04-20,400.160248,406.410248,398.717957,406.410248,219.510361,2217384
2000-04-24,402.564117,420.352570,400.801270,415.544861,224.444305,3121911
2000-04-25,416.025635,426.442322,412.500000,425.641022,229.897385,2971098
2000-04-26,425.961548,430.608978,413.621796,418.589752,226.088730,2773329
2000-04-27,411.538452,415.224365,405.608978,414.102570,223.665161,2629536
2000-04-28,413.782043,415.384613,401.442322,403.205139,217.779251,1837407
2000-05-01,407.692322,415.384613,404.487183,408.653839,220.722153,1623258
2000-05-02,407.692322,414.903839,405.608978,412.980774,223.059265,1654263
2000-05-03,408.974365,410.256409,396.314117,400.160248,216.134644,2157324
2000-05-04,403.685883,403.846161,391.666656,394.871796,213.278214,2003430
2000-05-05,394.871796,410.256409,393.589752,405.128204,218.817825,2689167
2000-05-08,400.961548,406.730774,397.115387,403.365387,217.865860,1517945
2000-05-09,402.884613,405.288452,391.346161,400.961548,216.567474,1747122
2000-05-10,396.153839,400.480774,385.096161,389.423065,210.335358,1957722
2000-05-11,396.153839,402.884613,390.384613,391.826935,211.633728,1746849
2000-05-12,390.865387,404.807678,389.903839,401.923065,217.086807,1392794
2000-05-15,402.403839,418.750000,401.923065,415.384613,224.357666,1762319
2000-05-16,421.634613,424.519226,415.384613,417.307678,225.396271,2201147
2000-05-17,413.461548,418.269226,408.653839,412.500000,222.799576,1468337
2000-05-18,411.538452,418.269226,406.730774,408.653839,220.722153,1672697
